manifold_lex_d2_n10_#18558: ( - ; 3 )
manifold_lex_d2_n10_#18559: ( - ; 4 )
manifold_lex_d2_n10_#18560: ( - ; 4 )
manifold_lex_d2_n10_#18561: ( - ; 4 )
manifold_lex_d2_n10_#18562: ( - ; 4 )
manifold_lex_d2_n10_#18563: ( - ; 3 )
manifold_lex_d2_n10_#18564: ( - ; 3 )
manifold_lex_d2_n10_#18565: ( - ; 4 )
manifold_lex_d2_n10_#18566: ( - ; 4 )
manifold_lex_d2_n10_#18567: ( - ; 4 )
manifold_lex_d2_n10_#18568: ( - ; 3 )
manifold_lex_d2_n10_#18569: ( - ; 3 )
manifold_lex_d2_n10_#18570: ( - ; 3 )
manifold_lex_d2_n10_#18571: ( - ; 3 )
manifold_lex_d2_n10_#18572: ( - ; 3 )
manifold_lex_d2_n10_#18573: ( - ; 3 )
manifold_lex_d2_n10_#18574: ( - ; 3 )
manifold_lex_d2_n10_#18575: ( - ; 3 )
manifold_lex_d2_n10_#18576: ( - ; 3 )
manifold_lex_d2_n10_#18577: ( - ; 3 )
manifold_lex_d2_n10_#18578: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#18579: ( - ; 3 )
manifold_lex_d2_n10_#18580: ( + ; 1 ) = T^2
manifold_lex_d2_n10_#18581: ( - ; 3 )
manifold_lex_d2_n10_#18582: ( - ; 3 )
manifold_lex_d2_n10_#18583: ( - ; 3 )
manifold_lex_d2_n10_#18584: ( - ; 3 )
manifold_lex_d2_n10_#18585: ( - ; 3 )
manifold_lex_d2_n10_#18586: ( - ; 3 )
manifold_lex_d2_n10_#18587: ( - ; 3 )
manifold_lex_d2_n10_#18588: ( - ; 4 )
manifold_lex_d2_n10_#18589: ( - ; 4 )
manifold_lex_d2_n10_#18590: ( - ; 3 )
manifold_lex_d2_n10_#18591: ( - ; 3 )
manifold_lex_d2_n10_#18592: ( - ; 4 )
manifold_lex_d2_n10_#18593: ( - ; 4 )
manifold_lex_d2_n10_#18594: ( - ; 4 )
manifold_lex_d2_n10_#18595: ( - ; 3 )
manifold_lex_d2_n10_#18596: ( - ; 3 )
manifold_lex_d2_n10_#18597: ( - ; 3 )
manifold_lex_d2_n10_#18598: ( - ; 3 )
manifold_lex_d2_n10_#18599: ( - ; 4 )
manifold_lex_d2_n10_#18600: ( - ; 4 )
manifold_lex_d2_n10_#18601: ( - ; 4 )
manifold_lex_d2_n10_#18602: ( - ; 4 )
manifold_lex_d2_n10_#18603: ( - ; 4 )
manifold_lex_d2_n10_#18604: ( - ; 3 )
manifold_lex_d2_n10_#18605: ( - ; 3 )
manifold_lex_d2_n10_#18606: ( - ; 3 )
manifold_lex_d2_n10_#18607: ( - ; 3 )
manifold_lex_d2_n10_#18608: ( - ; 3 )
manifold_lex_d2_n10_#18609: ( - ; 4 )
manifold_lex_d2_n10_#18610: ( - ; 4 )
manifold_lex_d2_n10_#18611: ( - ; 5 )
manifold_lex_d2_n10_#18612: ( - ; 3 )
manifold_lex_d2_n10_#18613: ( - ; 4 )
manifold_lex_d2_n10_#18614: ( - ; 3 )
manifold_lex_d2_n10_#18615: ( - ; 3 )
manifold_lex_d2_n10_#18616: ( - ; 3 )
manifold_lex_d2_n10_#18617: ( - ; 3 )
manifold_lex_d2_n10_#18618: ( - ; 4 )
manifold_lex_d2_n10_#18619: ( - ; 4 )
manifold_lex_d2_n10_#18620: ( - ; 5 )
manifold_lex_d2_n10_#18621: ( - ; 3 )
manifold_lex_d2_n10_#18622: ( - ; 4 )
manifold_lex_d2_n10_#18623: ( - ; 3 )
manifold_lex_d2_n10_#18624: ( - ; 3 )
manifold_lex_d2_n10_#18625: ( - ; 3 )
manifold_lex_d2_n10_#18626: ( - ; 4 )
manifold_lex_d2_n10_#18627: ( - ; 3 )
manifold_lex_d2_n10_#18628: ( - ; 3 )
manifold_lex_d2_n10_#18629: ( - ; 3 )
manifold_lex_d2_n10_#18630: ( - ; 3 )
manifold_lex_d2_n10_#18631: ( - ; 3 )
manifold_lex_d2_n10_#18632: ( - ; 3 )
manifold_lex_d2_n10_#18633: ( - ; 3 )
manifold_lex_d2_n10_#18634: ( - ; 3 )
manifold_lex_d2_n10_#18635: ( - ; 3 )
manifold_lex_d2_n10_#18636: ( - ; 3 )
manifold_lex_d2_n10_#18637: ( - ; 4 )
manifold_lex_d2_n10_#18638: ( - ; 4 )
manifold_lex_d2_n10_#18639: ( - ; 4 )
manifold_lex_d2_n10_#18640: ( - ; 4 )
manifold_lex_d2_n10_#18641: ( - ; 4 )
manifold_lex_d2_n10_#18642: ( - ; 3 )
manifold_lex_d2_n10_#18643: ( - ; 4 )
manifold_lex_d2_n10_#18644: ( - ; 5 )
manifold_lex_d2_n10_#18645: ( - ; 4 )
manifold_lex_d2_n10_#18646: ( - ; 4 )
manifold_lex_d2_n10_#18647: ( - ; 4 )
manifold_lex_d2_n10_#18648: ( - ; 4 )
manifold_lex_d2_n10_#18649: ( - ; 4 )
manifold_lex_d2_n10_#18650: ( - ; 4 )
manifold_lex_d2_n10_#18651: ( - ; 3 )
manifold_lex_d2_n10_#18652: ( - ; 3 )
manifold_lex_d2_n10_#18653: ( - ; 3 )
manifold_lex_d2_n10_#18654: ( - ; 3 )
manifold_lex_d2_n10_#18655: ( - ; 4 )
manifold_lex_d2_n10_#18656: ( - ; 3 )
manifold_lex_d2_n10_#18657: ( - ; 3 )
manifold_lex_d2_n10_#18658: ( - ; 3 )
manifold_lex_d2_n10_#18659: ( - ; 3 )
manifold_lex_d2_n10_#18660: ( - ; 3 )
manifold_lex_d2_n10_#18661: ( - ; 3 )
manifold_lex_d2_n10_#18662: ( - ; 4 )
manifold_lex_d2_n10_#18663: ( - ; 4 )
manifold_lex_d2_n10_#18664: ( - ; 4 )
manifold_lex_d2_n10_#18665: ( - ; 4 )
manifold_lex_d2_n10_#18666: ( - ; 4 )
manifold_lex_d2_n10_#18667: ( - ; 4 )
manifold_lex_d2_n10_#18668: ( - ; 4 )
manifold_lex_d2_n10_#18669: ( - ; 4 )
manifold_lex_d2_n10_#18670: ( - ; 4 )
manifold_lex_d2_n10_#18671: ( - ; 3 )
manifold_lex_d2_n10_#18672: ( - ; 3 )
manifold_lex_d2_n10_#18673: ( - ; 4 )
manifold_lex_d2_n10_#18674: ( - ; 3 )
manifold_lex_d2_n10_#18675: ( - ; 4 )
manifold_lex_d2_n10_#18676: ( - ; 4 )
manifold_lex_d2_n10_#18677: ( - ; 4 )
manifold_lex_d2_n10_#18678: ( - ; 4 )
manifold_lex_d2_n10_#18679: ( - ; 4 )
manifold_lex_d2_n10_#18680: ( - ; 4 )
manifold_lex_d2_n10_#18681: ( - ; 3 )
manifold_lex_d2_n10_#18682: ( - ; 4 )
manifold_lex_d2_n10_#18683: ( - ; 4 )
manifold_lex_d2_n10_#18684: ( - ; 4 )
manifold_lex_d2_n10_#18685: ( - ; 3 )
manifold_lex_d2_n10_#18686: ( - ; 4 )
manifold_lex_d2_n10_#18687: ( - ; 4 )
manifold_lex_d2_n10_#18688: ( - ; 5 )
manifold_lex_d2_n10_#18689: ( - ; 4 )
manifold_lex_d2_n10_#18690: ( - ; 4 )
manifold_lex_d2_n10_#18691: ( - ; 4 )
manifold_lex_d2_n10_#18692: ( - ; 3 )
manifold_lex_d2_n10_#18693: ( - ; 4 )
manifold_lex_d2_n10_#18694: ( - ; 4 )
manifold_lex_d2_n10_#18695: ( - ; 4 )
manifold_lex_d2_n10_#18696: ( - ; 4 )
manifold_lex_d2_n10_#18697: ( - ; 4 )
manifold_lex_d2_n10_#18698: ( - ; 4 )
manifold_lex_d2_n10_#18699: ( - ; 4 )
manifold_lex_d2_n10_#18700: ( - ; 3 )
manifold_lex_d2_n10_#18701: ( - ; 3 )
manifold_lex_d2_n10_#18702: ( - ; 3 )
manifold_lex_d2_n10_#18703: ( - ; 3 )
manifold_lex_d2_n10_#18704: ( - ; 3 )
manifold_lex_d2_n10_#18705: ( - ; 4 )
manifold_lex_d2_n10_#18706: ( - ; 4 )
manifold_lex_d2_n10_#18707: ( - ; 4 )
manifold_lex_d2_n10_#18708: ( - ; 4 )
manifold_lex_d2_n10_#18709: ( - ; 4 )
manifold_lex_d2_n10_#18710: ( - ; 3 )
manifold_lex_d2_n10_#18711: ( - ; 4 )
manifold_lex_d2_n10_#18712: ( - ; 4 )
manifold_lex_d2_n10_#18713: ( - ; 4 )
manifold_lex_d2_n10_#18714: ( - ; 4 )
manifold_lex_d2_n10_#18715: ( - ; 4 )
manifold_lex_d2_n10_#18716: ( - ; 4 )
manifold_lex_d2_n10_#18717: ( - ; 4 )
manifold_lex_d2_n10_#18718: ( - ; 4 )
manifold_lex_d2_n10_#18719: ( - ; 3 )
manifold_lex_d2_n10_#18720: ( - ; 3 )
manifold_lex_d2_n10_#18721: ( - ; 3 )
manifold_lex_d2_n10_#18722: ( - ; 4 )
manifold_lex_d2_n10_#18723: ( - ; 4 )
manifold_lex_d2_n10_#18724: ( - ; 4 )
manifold_lex_d2_n10_#18725: ( - ; 4 )
manifold_lex_d2_n10_#18726: ( - ; 4 )
manifold_lex_d2_n10_#18727: ( - ; 4 )
manifold_lex_d2_n10_#18728: ( - ; 4 )
manifold_lex_d2_n10_#18729: ( - ; 4 )
manifold_lex_d2_n10_#18730: ( - ; 3 )
manifold_lex_d2_n10_#18731: ( - ; 3 )
manifold_lex_d2_n10_#18732: ( - ; 4 )
manifold_lex_d2_n10_#18733: ( - ; 4 )
manifold_lex_d2_n10_#18734: ( - ; 4 )
manifold_lex_d2_n10_#18735: ( - ; 3 )
manifold_lex_d2_n10_#18736: ( - ; 4 )
manifold_lex_d2_n10_#18737: ( - ; 4 )
manifold_lex_d2_n10_#18738: ( - ; 4 )
manifold_lex_d2_n10_#18739: ( - ; 4 )
manifold_lex_d2_n10_#18740: ( - ; 3 )
manifold_lex_d2_n10_#18741: ( - ; 3 )
manifold_lex_d2_n10_#18742: ( - ; 4 )
manifold_lex_d2_n10_#18743: ( - ; 4 )
manifold_lex_d2_n10_#18744: ( - ; 4 )
manifold_lex_d2_n10_#18745: ( - ; 3 )
manifold_lex_d2_n10_#18746: ( - ; 3 )
manifold_lex_d2_n10_#18747: ( - ; 3 )
manifold_lex_d2_n10_#18748: ( - ; 3 )
manifold_lex_d2_n10_#18749: ( - ; 3 )
manifold_lex_d2_n10_#18750: ( - ; 3 )
manifold_lex_d2_n10_#18751: ( - ; 3 )
manifold_lex_d2_n10_#18752: ( - ; 3 )
manifold_lex_d2_n10_#18753: ( - ; 3 )
manifold_lex_d2_n10_#18754: ( - ; 4 )
manifold_lex_d2_n10_#18755: ( - ; 4 )
manifold_lex_d2_n10_#18756: ( - ; 3 )
manifold_lex_d2_n10_#18757: ( - ; 3 )
manifold_lex_d2_n10_#18758: ( - ; 3 )
manifold_lex_d2_n10_#18759: ( - ; 3 )
manifold_lex_d2_n10_#18760: ( - ; 3 )
manifold_lex_d2_n10_#18761: ( - ; 3 )
manifold_lex_d2_n10_#18762: ( - ; 3 )
manifold_lex_d2_n10_#18763: ( - ; 3 )
manifold_lex_d2_n10_#18764: ( - ; 4 )
manifold_lex_d2_n10_#18765: ( - ; 4 )
manifold_lex_d2_n10_#18766: ( - ; 4 )
manifold_lex_d2_n10_#18767: ( - ; 3 )
manifold_lex_d2_n10_#18768: ( - ; 3 )
manifold_lex_d2_n10_#18769: ( - ; 3 )
manifold_lex_d2_n10_#18770: ( - ; 3 )
manifold_lex_d2_n10_#18771: ( - ; 3 )
manifold_lex_d2_n10_#18772: ( - ; 3 )
manifold_lex_d2_n10_#18773: ( - ; 3 )
manifold_lex_d2_n10_#18774: ( - ; 3 )
manifold_lex_d2_n10_#18775: ( - ; 3 )
manifold_lex_d2_n10_#18776: ( - ; 4 )
manifold_lex_d2_n10_#18777: ( - ; 3 )
manifold_lex_d2_n10_#18778: ( - ; 3 )
manifold_lex_d2_n10_#18779: ( - ; 4 )
manifold_lex_d2_n10_#18780: ( - ; 4 )
manifold_lex_d2_n10_#18781: ( - ; 4 )
manifold_lex_d2_n10_#18782: ( - ; 3 )
manifold_lex_d2_n10_#18783: ( - ; 4 )
manifold_lex_d2_n10_#18784: ( - ; 3 )
manifold_lex_d2_n10_#18785: ( - ; 4 )
manifold_lex_d2_n10_#18786: ( - ; 4 )
manifold_lex_d2_n10_#18787: ( - ; 4 )
manifold_lex_d2_n10_#18788: ( - ; 4 )
manifold_lex_d2_n10_#18789: ( - ; 4 )
manifold_lex_d2_n10_#18790: ( - ; 4 )
manifold_lex_d2_n10_#18791: ( - ; 4 )
manifold_lex_d2_n10_#18792: ( - ; 4 )
manifold_lex_d2_n10_#18793: ( - ; 4 )
manifold_lex_d2_n10_#18794: ( - ; 3 )
manifold_lex_d2_n10_#18795: ( - ; 3 )
manifold_lex_d2_n10_#18796: ( - ; 4 )
manifold_lex_d2_n10_#18797: ( - ; 4 )
manifold_lex_d2_n10_#18798: ( - ; 4 )
manifold_lex_d2_n10_#18799: ( - ; 4 )
manifold_lex_d2_n10_#18800: ( - ; 3 )
manifold_lex_d2_n10_#18801: ( - ; 4 )
manifold_lex_d2_n10_#18802: ( - ; 3 )
manifold_lex_d2_n10_#18803: ( - ; 4 )
manifold_lex_d2_n10_#18804: ( - ; 3 )
manifold_lex_d2_n10_#18805: ( - ; 4 )
manifold_lex_d2_n10_#18806: ( - ; 4 )
manifold_lex_d2_n10_#18807: ( - ; 4 )
manifold_lex_d2_n10_#18808: ( - ; 4 )
manifold_lex_d2_n10_#18809: ( - ; 4 )
manifold_lex_d2_n10_#18810: ( - ; 4 )
manifold_lex_d2_n10_#18811: ( - ; 4 )
manifold_lex_d2_n10_#18812: ( - ; 4 )
manifold_lex_d2_n10_#18813: ( - ; 4 )
manifold_lex_d2_n10_#18814: ( - ; 4 )
manifold_lex_d2_n10_#18815: ( - ; 4 )
manifold_lex_d2_n10_#18816: ( - ; 4 )
manifold_lex_d2_n10_#18817: ( - ; 4 )
manifold_lex_d2_n10_#18818: ( - ; 3 )
manifold_lex_d2_n10_#18819: ( - ; 4 )
manifold_lex_d2_n10_#18820: ( - ; 3 )
manifold_lex_d2_n10_#18821: ( - ; 3 )
manifold_lex_d2_n10_#18822: ( - ; 4 )
manifold_lex_d2_n10_#18823: ( - ; 4 )
manifold_lex_d2_n10_#18824: ( - ; 4 )
manifold_lex_d2_n10_#18825: ( - ; 4 )
manifold_lex_d2_n10_#18826: ( - ; 4 )
manifold_lex_d2_n10_#18827: ( - ; 4 )
manifold_lex_d2_n10_#18828: ( - ; 4 )
manifold_lex_d2_n10_#18829: ( - ; 4 )
manifold_lex_d2_n10_#18830: ( - ; 4 )
manifold_lex_d2_n10_#18831: ( - ; 4 )
manifold_lex_d2_n10_#18832: ( - ; 4 )
manifold_lex_d2_n10_#18833: ( - ; 4 )
manifold_lex_d2_n10_#18834: ( - ; 4 )
manifold_lex_d2_n10_#18835: ( - ; 4 )
manifold_lex_d2_n10_#18836: ( - ; 3 )
manifold_lex_d2_n10_#18837: ( - ; 3 )
manifold_lex_d2_n10_#18838: ( - ; 4 )
manifold_lex_d2_n10_#18839: ( - ; 5 )
manifold_lex_d2_n10_#18840: ( - ; 3 )
manifold_lex_d2_n10_#18841: ( - ; 4 )
manifold_lex_d2_n10_#18842: ( - ; 4 )
manifold_lex_d2_n10_#18843: ( - ; 3 )
manifold_lex_d2_n10_#18844: ( - ; 3 )
manifold_lex_d2_n10_#18845: ( - ; 3 )
manifold_lex_d2_n10_#18846: ( - ; 4 )
manifold_lex_d2_n10_#18847: ( - ; 4 )
manifold_lex_d2_n10_#18848: ( - ; 3 )
manifold_lex_d2_n10_#18849: ( - ; 4 )
manifold_lex_d2_n10_#18850: ( - ; 3 )
manifold_lex_d2_n10_#18851: ( - ; 3 )
manifold_lex_d2_n10_#18852: ( - ; 3 )
manifold_lex_d2_n10_#18853: ( - ; 3 )
manifold_lex_d2_n10_#18854: ( - ; 4 )
manifold_lex_d2_n10_#18855: ( - ; 3 )
manifold_lex_d2_n10_#18856: ( - ; 4 )
manifold_lex_d2_n10_#18857: ( - ; 3 )
manifold_lex_d2_n10_#18858: ( - ; 3 )
manifold_lex_d2_n10_#18859: ( - ; 4 )
manifold_lex_d2_n10_#18860: ( - ; 4 )
manifold_lex_d2_n10_#18861: ( - ; 5 )
manifold_lex_d2_n10_#18862: ( - ; 4 )
manifold_lex_d2_n10_#18863: ( - ; 4 )
manifold_lex_d2_n10_#18864: ( - ; 4 )
manifold_lex_d2_n10_#18865: ( - ; 3 )
manifold_lex_d2_n10_#18866: ( - ; 4 )
manifold_lex_d2_n10_#18867: ( - ; 4 )
manifold_lex_d2_n10_#18868: ( - ; 4 )
manifold_lex_d2_n10_#18869: ( - ; 3 )
manifold_lex_d2_n10_#18870: ( - ; 3 )
manifold_lex_d2_n10_#18871: ( - ; 3 )
manifold_lex_d2_n10_#18872: ( - ; 3 )
manifold_lex_d2_n10_#18873: ( - ; 4 )
manifold_lex_d2_n10_#18874: ( - ; 3 )
manifold_lex_d2_n10_#18875: ( - ; 3 )
manifold_lex_d2_n10_#18876: ( - ; 3 )
manifold_lex_d2_n10_#18877: ( - ; 3 )
manifold_lex_d2_n10_#18878: ( - ; 3 )
manifold_lex_d2_n10_#18879: ( - ; 3 )
manifold_lex_d2_n10_#18880: ( - ; 3 )
manifold_lex_d2_n10_#18881: ( - ; 3 )
manifold_lex_d2_n10_#18882: ( - ; 4 )
manifold_lex_d2_n10_#18883: ( - ; 4 )
manifold_lex_d2_n10_#18884: ( - ; 4 )
manifold_lex_d2_n10_#18885: ( - ; 4 )
manifold_lex_d2_n10_#18886: ( - ; 4 )
manifold_lex_d2_n10_#18887: ( - ; 4 )
manifold_lex_d2_n10_#18888: ( - ; 4 )
manifold_lex_d2_n10_#18889: ( - ; 3 )
manifold_lex_d2_n10_#18890: ( - ; 3 )
manifold_lex_d2_n10_#18891: ( - ; 3 )
manifold_lex_d2_n10_#18892: ( - ; 3 )
manifold_lex_d2_n10_#18893: ( - ; 3 )
manifold_lex_d2_n10_#18894: ( - ; 3 )
manifold_lex_d2_n10_#18895: ( - ; 4 )
manifold_lex_d2_n10_#18896: ( - ; 4 )
manifold_lex_d2_n10_#18897: ( - ; 4 )
manifold_lex_d2_n10_#18898: ( - ; 3 )
manifold_lex_d2_n10_#18899: ( - ; 3 )
manifold_lex_d2_n10_#18900: ( - ; 3 )
manifold_lex_d2_n10_#18901: ( - ; 3 )
manifold_lex_d2_n10_#18902: ( - ; 3 )
manifold_lex_d2_n10_#18903: ( - ; 3 )
manifold_lex_d2_n10_#18904: ( - ; 4 )
manifold_lex_d2_n10_#18905: ( - ; 3 )
manifold_lex_d2_n10_#18906: ( - ; 3 )
manifold_lex_d2_n10_#18907: ( - ; 3 )
manifold_lex_d2_n10_#18908: ( - ; 3 )
manifold_lex_d2_n10_#18909: ( - ; 3 )
manifold_lex_d2_n10_#18910: ( - ; 3 )
manifold_lex_d2_n10_#18911: ( - ; 3 )
manifold_lex_d2_n10_#18912: ( - ; 3 )
manifold_lex_d2_n10_#18913: ( - ; 3 )
manifold_lex_d2_n10_#18914: ( - ; 3 )
manifold_lex_d2_n10_#18915: ( - ; 3 )
manifold_lex_d2_n10_#18916: ( - ; 3 )
manifold_lex_d2_n10_#18917: ( - ; 3 )
manifold_lex_d2_n10_#18918: ( - ; 3 )
manifold_lex_d2_n10_#18919: ( - ; 3 )
manifold_lex_d2_n10_#18920: ( - ; 3 )
manifold_lex_d2_n10_#18921: ( - ; 4 )
manifold_lex_d2_n10_#18922: ( - ; 4 )
manifold_lex_d2_n10_#18923: ( - ; 4 )
manifold_lex_d2_n10_#18924: ( - ; 4 )
manifold_lex_d2_n10_#18925: ( - ; 4 )
manifold_lex_d2_n10_#18926: ( - ; 4 )
manifold_lex_d2_n10_#18927: ( - ; 4 )
manifold_lex_d2_n10_#18928: ( - ; 4 )
manifold_lex_d2_n10_#18929: ( - ; 4 )
manifold_lex_d2_n10_#18930: ( - ; 4 )
manifold_lex_d2_n10_#18931: ( - ; 3 )
manifold_lex_d2_n10_#18932: ( - ; 3 )
manifold_lex_d2_n10_#18933: ( - ; 4 )
manifold_lex_d2_n10_#18934: ( - ; 3 )
manifold_lex_d2_n10_#18935: ( - ; 3 )
manifold_lex_d2_n10_#18936: ( - ; 3 )
manifold_lex_d2_n10_#18937: ( - ; 3 )
manifold_lex_d2_n10_#18938: ( - ; 3 )
manifold_lex_d2_n10_#18939: ( - ; 3 )
manifold_lex_d2_n10_#18940: ( - ; 3 )
manifold_lex_d2_n10_#18941: ( - ; 3 )
manifold_lex_d2_n10_#18942: ( - ; 3 )
manifold_lex_d2_n10_#18943: ( - ; 3 )
manifold_lex_d2_n10_#18944: ( - ; 3 )
manifold_lex_d2_n10_#18945: ( - ; 3 )
manifold_lex_d2_n10_#18946: ( - ; 3 )
manifold_lex_d2_n10_#18947: ( - ; 3 )
manifold_lex_d2_n10_#18948: ( - ; 3 )
manifold_lex_d2_n10_#18949: ( - ; 3 )
manifold_lex_d2_n10_#18950: ( - ; 3 )
manifold_lex_d2_n10_#18951: ( - ; 3 )
manifold_lex_d2_n10_#18952: ( - ; 3 )
manifold_lex_d2_n10_#18953: ( - ; 3 )
manifold_lex_d2_n10_#18954: ( - ; 3 )
manifold_lex_d2_n10_#18955: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#18956: ( - ; 2 ) = Klein bottle
manifold_lex_d2_n10_#18957: ( - ; 3 )
manifold_lex_d2_n10_#18958: ( - ; 3 )
manifold_lex_d2_n10_#18959: ( - ; 3 )
manifold_lex_d2_n10_#18960: ( - ; 3 )
manifold_lex_d2_n10_#18961: ( - ; 3 )
manifold_lex_d2_n10_#18962: ( - ; 3 )
manifold_lex_d2_n10_#18963: ( - ; 3 )
manifold_lex_d2_n10_#18964: ( - ; 3 )
manifold_lex_d2_n10_#18965: ( - ; 3 )
manifold_lex_d2_n10_#18966: ( - ; 4 )
manifold_lex_d2_n10_#18967: ( - ; 4 )
manifold_lex_d2_n10_#18968: ( - ; 4 )
manifold_lex_d2_n10_#18969: ( - ; 4 )
manifold_lex_d2_n10_#18970: ( - ; 4 )
manifold_lex_d2_n10_#18971: ( - ; 4 )
manifold_lex_d2_n10_#18972: ( - ; 4 )
manifold_lex_d2_n10_#18973: ( - ; 4 )
manifold_lex_d2_n10_#18974: ( - ; 4 )
manifold_lex_d2_n10_#18975: ( - ; 4 )
manifold_lex_d2_n10_#18976: ( - ; 4 )
manifold_lex_d2_n10_#18977: ( - ; 4 )
manifold_lex_d2_n10_#18978: ( - ; 4 )
manifold_lex_d2_n10_#18979: ( - ; 3 )
manifold_lex_d2_n10_#18980: ( - ; 4 )
manifold_lex_d2_n10_#18981: ( - ; 4 )
manifold_lex_d2_n10_#18982: ( - ; 4 )
manifold_lex_d2_n10_#18983: ( + ; 2 )
manifold_lex_d2_n10_#18984: ( + ; 2 )
manifold_lex_d2_n10_#18985: ( + ; 2 )
manifold_lex_d2_n10_#18986: ( - ; 4 )
manifold_lex_d2_n10_#18987: ( - ; 3 )
manifold_lex_d2_n10_#18988: ( - ; 5 )
manifold_lex_d2_n10_#18989: ( + ; 2 )
manifold_lex_d2_n10_#18990: ( - ; 4 )
manifold_lex_d2_n10_#18991: ( - ; 4 )
manifold_lex_d2_n10_#18992: ( - ; 4 )
manifold_lex_d2_n10_#18993: ( - ; 4 )
manifold_lex_d2_n10_#18994: ( - ; 4 )
manifold_lex_d2_n10_#18995: ( - ; 4 )
manifold_lex_d2_n10_#18996: ( - ; 4 )
manifold_lex_d2_n10_#18997: ( - ; 4 )
manifold_lex_d2_n10_#18998: ( - ; 4 )
manifold_lex_d2_n10_#18999: ( - ; 5 )
manifold_lex_d2_n10_#19000: ( - ; 5 )
manifold_lex_d2_n10_#19001: ( - ; 4 )
manifold_lex_d2_n10_#19002: ( - ; 4 )
manifold_lex_d2_n10_#19003: ( - ; 4 )
manifold_lex_d2_n10_#19004: ( - ; 4 )
manifold_lex_d2_n10_#19005: ( - ; 4 )
manifold_lex_d2_n10_#19006: ( - ; 4 )
manifold_lex_d2_n10_#19007: ( - ; 4 )
manifold_lex_d2_n10_#19008: ( - ; 4 )
manifold_lex_d2_n10_#19009: ( - ; 4 )
manifold_lex_d2_n10_#19010: ( - ; 4 )
manifold_lex_d2_n10_#19011: ( - ; 4 )
manifold_lex_d2_n10_#19012: ( - ; 4 )
manifold_lex_d2_n10_#19013: ( - ; 5 )
manifold_lex_d2_n10_#19014: ( - ; 4 )
manifold_lex_d2_n10_#19015: ( - ; 4 )
manifold_lex_d2_n10_#19016: ( - ; 4 )
manifold_lex_d2_n10_#19017: ( - ; 5 )
manifold_lex_d2_n10_#19018: ( - ; 4 )
manifold_lex_d2_n10_#19019: ( - ; 4 )
manifold_lex_d2_n10_#19020: ( - ; 4 )
manifold_lex_d2_n10_#19021: ( - ; 4 )
manifold_lex_d2_n10_#19022: ( + ; 2 )
manifold_lex_d2_n10_#19023: ( - ; 4 )
manifold_lex_d2_n10_#19024: ( - ; 3 )
manifold_lex_d2_n10_#19025: ( - ; 3 )
manifold_lex_d2_n10_#19026: ( - ; 4 )
manifold_lex_d2_n10_#19027: ( - ; 3 )
manifold_lex_d2_n10_#19028: ( - ; 4 )
manifold_lex_d2_n10_#19029: ( - ; 4 )
manifold_lex_d2_n10_#19030: ( - ; 4 )
manifold_lex_d2_n10_#19031: ( - ; 3 )
manifold_lex_d2_n10_#19032: ( - ; 3 )
manifold_lex_d2_n10_#19033: ( - ; 3 )
manifold_lex_d2_n10_#19034: ( - ; 4 )
manifold_lex_d2_n10_#19035: ( - ; 4 )
manifold_lex_d2_n10_#19036: ( - ; 4 )
manifold_lex_d2_n10_#19037: ( - ; 3 )
manifold_lex_d2_n10_#19038: ( + ; 2 )
manifold_lex_d2_n10_#19039: ( - ; 3 )
manifold_lex_d2_n10_#19040: ( - ; 3 )
manifold_lex_d2_n10_#19041: ( - ; 3 )
manifold_lex_d2_n10_#19042: ( - ; 3 )
manifold_lex_d2_n10_#19043: ( - ; 4 )
manifold_lex_d2_n10_#19044: ( - ; 4 )
manifold_lex_d2_n10_#19045: ( - ; 4 )
manifold_lex_d2_n10_#19046: ( - ; 4 )
manifold_lex_d2_n10_#19047: ( - ; 4 )
manifold_lex_d2_n10_#19048: ( - ; 4 )
manifold_lex_d2_n10_#19049: ( - ; 4 )
manifold_lex_d2_n10_#19050: ( - ; 4 )
manifold_lex_d2_n10_#19051: ( + ; 2 )
manifold_lex_d2_n10_#19052: ( + ; 2 )
manifold_lex_d2_n10_#19053: ( + ; 2 )
manifold_lex_d2_n10_#19054: ( - ; 4 )
manifold_lex_d2_n10_#19055: ( - ; 3 )
manifold_lex_d2_n10_#19056: ( - ; 4 )
manifold_lex_d2_n10_#19057: ( - ; 4 )
manifold_lex_d2_n10_#19058: ( - ; 4 )
manifold_lex_d2_n10_#19059: ( - ; 4 )
manifold_lex_d2_n10_#19060: ( - ; 4 )
manifold_lex_d2_n10_#19061: ( - ; 4 )
manifold_lex_d2_n10_#19062: ( - ; 4 )
manifold_lex_d2_n10_#19063: ( - ; 4 )
manifold_lex_d2_n10_#19064: ( + ; 2 )
manifold_lex_d2_n10_#19065: ( - ; 3 )
manifold_lex_d2_n10_#19066: ( - ; 4 )
manifold_lex_d2_n10_#19067: ( - ; 3 )
manifold_lex_d2_n10_#19068: ( - ; 4 )
manifold_lex_d2_n10_#19069: ( - ; 3 )
manifold_lex_d2_n10_#19070: ( - ; 3 )
manifold_lex_d2_n10_#19071: ( + ; 2 )
manifold_lex_d2_n10_#19072: ( + ; 2 )
manifold_lex_d2_n10_#19073: ( - ; 4 )
manifold_lex_d2_n10_#19074: ( - ; 3 )
